start_us,end_us,core,state
41241748693.0,41241748702.0,0,stall
41241748693.0,41241748702.0,0,idle
41241748702.0,41241748708.0,0,stall
41241748702.0,41241748708.0,0,idle
41241748708.0,41241748720.0,0,stall
41241748708.0,41241748720.0,0,idle
41241748720.0,41241748727.0,0,stall
41241748720.0,41241748727.0,0,idle
41241748727.0,41241748737.0,0,stall
41241748727.0,41241748737.0,0,idle
41241748737.0,41241748746.0,0,stall
41241748737.0,41241748746.0,0,idle
41241748746.0,41241748750.0,0,active
41241748750.0,41241748767.0,0,idle
41241748750.0,41241748767.0,0,active
41241748767.0,41241748771.0,0,stall
41241748771.0,41241748786.0,0,stall
41241748771.0,41241748786.0,0,idle
41241748786.0,41241748827.0,0,stall
41241748786.0,41241748827.0,0,idle
41241748827.0,41241748840.0,0,active
41241748827.0,41241748840.0,0,idle
41241748840.0,41241748844.0,0,stall
41241748844.0,41241748856.0,0,stall
41241748844.0,41241748856.0,0,idle
41241748856.0,41241748858.0,0,stall
41241748858.0,41241748864.0,0,stall
41241748858.0,41241748864.0,0,idle
41241748864.0,41241748866.0,0,active
41241748866.0,41241748869.0,0,stall
41241748869.0,41241748879.0,0,idle
41241748869.0,41241748879.0,0,stall
41241748879.0,41241748882.0,0,stall
41241748882.0,41241748893.0,0,stall
41241748882.0,41241748893.0,0,idle
41241748893.0,41241748895.0,0,stall
41241748895.0,41241748897.0,0,stall
41241748897.0,41241748900.0,0,stall
41241748900.0,41241748903.0,0,stall
41241748903.0,41241748927.0,0,stall
41241748903.0,41241748927.0,0,idle
41241748927.0,41241748932.0,0,active
41241748932.0,41241748944.0,0,stall
41241748932.0,41241748944.0,0,idle
41241748944.0,41241748948.0,0,stall
41241748948.0,41241748961.0,0,stall
41241748948.0,41241748961.0,0,idle
41241748961.0,41241748965.0,0,stall
41241748965.0,41241748997.0,0,idle
41241748965.0,41241748997.0,0,stall
41241748997.0,41241749010.0,0,active
41241748997.0,41241749010.0,0,idle
41241749010.0,41241749015.0,0,stall
41241749015.0,41241749027.0,0,stall
41241749015.0,41241749027.0,0,idle
41241749027.0,41241749032.0,0,stall
41241749032.0,41241749044.0,0,stall
41241749032.0,41241749044.0,0,idle
41241749044.0,41241749053.0,0,stall
41241749044.0,41241749053.0,0,idle
41241749053.0,41241749074.0,0,stall
41241749053.0,41241749074.0,0,idle
41241749074.0,41241749077.0,0,stall
41241749077.0,41241749084.0,0,stall
41241749077.0,41241749084.0,0,idle
41241749084.0,41241749088.0,0,stall
41241749088.0,41241749099.0,0,stall
41241749088.0,41241749099.0,0,idle
41241749099.0,41241749110.0,0,active
41241749099.0,41241749110.0,0,idle
41241749110.0,41241749121.0,0,stall
41241749110.0,41241749121.0,0,idle
41241749121.0,41241749129.0,0,active
41241749121.0,41241749129.0,0,idle
41241749129.0,41241749137.0,0,stall
41241749129.0,41241749137.0,0,idle
41241749137.0,41241749149.0,0,stall
41241749137.0,41241749149.0,0,idle
41241749149.0,41241749157.0,0,stall
41241749149.0,41241749157.0,0,idle
41241749157.0,41241749162.0,0,stall
41241749162.0,41241749167.0,0,stall
41241749167.0,41241749177.0,0,idle
41241749167.0,41241749177.0,0,stall
41241749177.0,41241749194.0,0,stall
41241749177.0,41241749194.0,0,idle
41241749194.0,41241749199.0,0,stall
41241749199.0,41241749203.0,0,stall
41241749203.0,41241749218.0,0,active
41241749203.0,41241749218.0,0,idle
41241749218.0,41241749222.0,0,stall
41241749222.0,41241749234.0,0,idle
41241749222.0,41241749234.0,0,stall
41241749234.0,41241749244.0,0,stall
41241749234.0,41241749244.0,0,idle
41241749244.0,41241749247.0,0,stall
41241749247.0,41241749249.0,0,stall
41241749249.0,41241749250.0,0,stall
41241749250.0,41241749253.0,0,stall
41241749253.0,41241749263.0,0,idle
41241749253.0,41241749263.0,0,stall
41241749263.0,41241749270.0,0,stall
41241749263.0,41241749270.0,0,idle
41241749270.0,41241749277.0,0,stall
41241749270.0,41241749277.0,0,idle
41241749277.0,41241749297.0,0,stall
41241749277.0,41241749297.0,0,idle
41241749297.0,41241749301.0,0,active
41241749301.0,41241749333.0,0,stall
41241749301.0,41241749333.0,0,idle
41241749333.0,41241749337.0,0,stall
41241749337.0,41241749356.0,0,stall
41241749337.0,41241749356.0,0,idle
41241749356.0,41241749364.0,0,active
41241749356.0,41241749364.0,0,idle
41241749364.0,41241749367.0,0,stall
41241749367.0,41241749370.0,0,stall
41241749370.0,41241749382.0,0,idle
41241749370.0,41241749382.0,0,stall
41241749382.0,41241749385.0,0,stall
41241749385.0,41241749388.0,0,stall
41241749388.0,41241749391.0,0,stall
41241749391.0,41241749401.0,0,stall
41241749391.0,41241749401.0,0,idle
41241749401.0,41241749416.0,0,stall
41241749401.0,41241749416.0,0,idle
41241749416.0,41241749420.0,0,stall
41241749420.0,41241749433.0,0,active
41241749420.0,41241749433.0,0,idle
41241749433.0,41241749437.0,0,stall
41241749437.0,41241749446.0,0,stall
41241749437.0,41241749446.0,0,idle
41241749446.0,41241749450.0,0,stall
41241749450.0,41241749462.0,0,idle
41241749450.0,41241749462.0,0,stall
41241749462.0,41241749466.0,0,stall
41241749466.0,41241749473.0,0,stall
41241749466.0,41241749473.0,0,idle
41241749473.0,41241749493.0,0,active
41241749473.0,41241749493.0,0,idle
41241749493.0,41241749499.0,0,stall
41241749493.0,41241749499.0,0,idle
41241749499.0,41241749512.0,0,stall
41241749499.0,41241749512.0,0,idle
41241749512.0,41241749516.0,0,stall
41241749516.0,41241749535.0,0,stall
41241749516.0,41241749535.0,0,idle
41241749535.0,41241749547.0,0,active
41241749535.0,41241749547.0,0,idle
41241749547.0,41241749552.0,0,stall
41241749552.0,41241749556.0,0,stall
41241749556.0,41241749564.0,0,idle
41241749556.0,41241749564.0,0,stall
41241749564.0,41241749572.0,0,stall
41241749564.0,41241749572.0,0,idle
41241749572.0,41241749579.0,0,stall
41241749572.0,41241749579.0,0,idle
41241749579.0,41241749589.0,0,stall
41241749579.0,41241749589.0,0,idle
41241749589.0,41241749601.0,0,active
41241749589.0,41241749601.0,0,idle
41241749601.0,41241749610.0,0,idle
41241749601.0,41241749610.0,0,active
41241749610.0,41241749618.0,0,stall
41241749610.0,41241749618.0,0,idle
41241749618.0,41241749630.0,0,stall
41241749618.0,41241749630.0,0,idle
41241749630.0,41241749641.0,0,stall
41241749630.0,41241749641.0,0,idle
41241749641.0,41241749650.0,0,idle
41241749641.0,41241749650.0,0,stall
41241749650.0,41241749659.0,0,stall
41241749650.0,41241749659.0,0,idle
41241749659.0,41241749668.0,0,active
41241749659.0,41241749668.0,0,idle
41241749668.0,41241749675.0,0,stall
41241749668.0,41241749675.0,0,idle
41241749675.0,41241749682.0,0,stall
41241749675.0,41241749682.0,0,idle
41241749682.0,41241749687.0,0,stall
41241749687.0,41241749697.0,0,stall
41241749687.0,41241749697.0,0,idle
41241749697.0,41241749701.0,0,stall
41241749701.0,41241749704.0,0,stall
41241749704.0,41241749715.0,0,stall
41241749704.0,41241749715.0,0,idle
41241749715.0,41241749718.0,0,stall
41241749718.0,41241749724.0,0,stall
41241749718.0,41241749724.0,0,idle
41241749724.0,41241749733.0,0,stall
41241749724.0,41241749733.0,0,idle
41241749733.0,41241749737.0,0,stall
41241749737.0,41241749743.0,0,active
41241749737.0,41241749743.0,0,idle
41241749743.0,41241749748.0,0,stall
41241749748.0,41241749752.0,0,stall
41241749752.0,41241749759.0,0,stall
41241749752.0,41241749759.0,0,idle
41241749759.0,41241749784.0,0,stall
41241749759.0,41241749784.0,0,idle
41241749784.0,41241749797.0,0,active
41241749784.0,41241749797.0,0,idle
41241749797.0,41241749823.0,0,idle
41241749797.0,41241749823.0,0,stall
41241749823.0,41241749829.0,0,stall
41241749823.0,41241749829.0,0,idle
41241749829.0,41241749845.0,0,stall
41241749829.0,41241749845.0,0,idle
41241749845.0,41241749848.0,0,stall
41241749848.0,41241749851.0,0,stall
41241749851.0,41241749860.0,0,idle
41241749851.0,41241749860.0,0,stall
41241749860.0,41241749863.0,0,stall
41241749863.0,41241749876.0,0,stall
41241749863.0,41241749876.0,0,idle
41241749876.0,41241749879.0,0,stall
41241749879.0,41241749882.0,0,stall
41241749882.0,41241749896.0,0,idle
41241749882.0,41241749896.0,0,stall
41241749896.0,41241749900.0,0,active
41241749900.0,41241749912.0,0,idle
41241749900.0,41241749912.0,0,stall
41241749912.0,41241749916.0,0,stall
41241749916.0,41241749928.0,0,stall
41241749916.0,41241749928.0,0,idle
41241749928.0,41241749931.0,0,stall
41241749931.0,41241749935.0,0,stall
41241749935.0,41241749959.0,0,active
41241749935.0,41241749959.0,0,idle
41241749959.0,41241749981.0,0,idle
41241749959.0,41241749981.0,0,active
41241749981.0,41241749987.0,0,stall
41241749981.0,41241749987.0,0,idle
41241749987.0,41241749996.0,0,stall
41241749987.0,41241749996.0,0,idle
41241749996.0,41241750005.0,0,stall
41241749996.0,41241750005.0,0,idle
41241750005.0,41241750019.0,0,idle
41241750005.0,41241750019.0,0,stall
41241750019.0,41241750035.0,0,active
41241750019.0,41241750035.0,0,idle
41241750035.0,41241750040.0,0,stall
41241750040.0,41241750053.0,0,stall
41241750040.0,41241750053.0,0,idle
41241750053.0,41241750058.0,0,stall
41241750058.0,41241750062.0,0,stall
41241750062.0,41241750079.0,0,stall
41241750062.0,41241750079.0,0,idle
41241750079.0,41241750088.0,0,active
41241750079.0,41241750088.0,0,idle
41241750088.0,41241750092.0,0,stall
41241750092.0,41241750104.0,0,stall
41241750092.0,41241750104.0,0,idle
41241750104.0,41241750107.0,0,stall
41241750107.0,41241750111.0,0,stall
41241750111.0,41241750133.0,0,idle
41241750111.0,41241750133.0,0,stall
41241750133.0,41241750146.0,0,active
41241750133.0,41241750146.0,0,idle
41241750146.0,41241750150.0,0,stall
41241750150.0,41241750163.0,0,stall
41241750150.0,41241750163.0,0,idle
41241750163.0,41241750167.0,0,stall
41241750167.0,41241750171.0,0,stall
41241750171.0,41241750175.0,0,stall
41241750175.0,41241750192.0,0,stall
41241750175.0,41241750192.0,0,idle
41241750192.0,41241750202.0,0,active
41241750192.0,41241750202.0,0,idle
41241750202.0,41241750205.0,0,stall
41241750205.0,41241750219.0,0,stall
41241750205.0,41241750219.0,0,idle
41241750219.0,41241750222.0,0,stall
41241750222.0,41241750226.0,0,stall
41241750226.0,41241750244.0,0,stall
41241750226.0,41241750244.0,0,idle
41241750244.0,41241750251.0,0,stall
41241750244.0,41241750251.0,0,idle
41241750251.0,41241750269.0,0,stall
41241750251.0,41241750269.0,0,idle
41241750269.0,41241750273.0,0,stall
41241750273.0,41241750283.0,0,stall
41241750273.0,41241750283.0,0,idle
41241750283.0,41241750286.0,0,stall
41241750286.0,41241750289.0,0,stall
41241750289.0,41241750300.0,0,stall
41241750289.0,41241750300.0,0,idle
41241750300.0,41241750303.0,0,stall
41241750303.0,41241750307.0,0,stall
41241750307.0,41241750324.0,0,idle
41241750307.0,41241750324.0,0,active
41241750324.0,41241750348.0,0,stall
41241750324.0,41241750348.0,0,idle
41241750348.0,41241750352.0,0,stall
41241750352.0,41241750356.0,0,stall
41241750356.0,41241750374.0,0,stall
41241750356.0,41241750374.0,0,idle
41241750374.0,41241750385.0,0,active
41241750374.0,41241750385.0,0,idle
41241750385.0,41241750389.0,0,stall
41241750389.0,41241750400.0,0,stall
41241750389.0,41241750400.0,0,idle
41241750400.0,41241750403.0,0,stall
41241750403.0,41241750406.0,0,stall
41241750406.0,41241750416.0,0,idle
41241750406.0,41241750416.0,0,stall
41241750416.0,41241750419.0,0,stall
41241750419.0,41241750423.0,0,stall
41241750423.0,41241750435.0,0,stall
41241750423.0,41241750435.0,0,idle
41241750435.0,41241750446.0,0,active
41241750435.0,41241750446.0,0,idle
41241750446.0,41241750450.0,0,stall
41241750450.0,41241750453.0,0,stall
41241750453.0,41241750462.0,0,stall
41241750453.0,41241750462.0,0,idle
41241750462.0,41241750465.0,0,stall
41241750465.0,41241750468.0,0,stall
41241750468.0,41241750476.0,0,stall
41241750468.0,41241750476.0,0,idle
41241750476.0,41241750480.0,0,stall
41241750480.0,41241750496.0,0,idle
41241750480.0,41241750496.0,0,stall
41241750496.0,41241750501.0,0,active
41241750501.0,41241750513.0,0,idle
41241750501.0,41241750513.0,0,stall
41241750513.0,41241750522.0,0,active
41241750513.0,41241750522.0,0,idle
41241750522.0,41241750531.0,0,stall
41241750522.0,41241750531.0,0,idle
41241750531.0,41241750542.0,0,stall
41241750531.0,41241750542.0,0,idle
41241750542.0,41241750549.0,0,stall
41241750542.0,41241750549.0,0,idle
41241750549.0,41241750562.0,0,active
41241750549.0,41241750562.0,0,idle
41241750562.0,41241750566.0,0,stall
41241750566.0,41241750575.0,0,stall
41241750566.0,41241750575.0,0,idle
41241750575.0,41241750579.0,0,stall
41241750579.0,41241750582.0,0,stall
41241750582.0,41241750594.0,0,idle
41241750582.0,41241750594.0,0,stall
41241750594.0,41241750598.0,0,stall
41241750598.0,41241750601.0,0,stall
41241750601.0,41241750622.0,0,stall
41241750601.0,41241750622.0,0,idle
41241750622.0,41241750628.0,0,active
41241750622.0,41241750628.0,0,idle
41241750628.0,41241750643.0,0,idle
41241750628.0,41241750643.0,0,stall
41241750643.0,41241750657.0,0,stall
41241750643.0,41241750657.0,0,idle
41241750657.0,41241750660.0,0,stall
41241750660.0,41241750675.0,0,stall
41241750660.0,41241750675.0,0,idle
41241750675.0,41241750684.0,0,active
41241750675.0,41241750684.0,0,idle
41241750684.0,41241750688.0,0,stall
41241750688.0,41241750696.0,0,idle
41241750688.0,41241750696.0,0,stall
41241750696.0,41241750702.0,0,stall
41241750696.0,41241750702.0,0,idle
41241750702.0,41241750705.0,0,stall
41241750705.0,41241750715.0,0,stall
41241750705.0,41241750715.0,0,idle
41241750715.0,41241750718.0,0,stall
41241750718.0,41241750720.0,0,stall
41241750720.0,41241750725.0,0,stall
41241750725.0,41241750733.0,0,stall
41241750725.0,41241750733.0,0,idle
41241750733.0,41241750738.0,0,stall
41241750738.0,41241750745.0,0,stall
41241750738.0,41241750745.0,0,idle
41241750745.0,41241750763.0,0,stall
41241750745.0,41241750763.0,0,idle
41241750763.0,41241750768.0,0,stall
41241750768.0,41241750772.0,0,stall
41241750772.0,41241750799.0,0,stall
41241750772.0,41241750799.0,0,idle
41241750799.0,41241750812.0,0,active
41241750799.0,41241750812.0,0,idle
41241750812.0,41241750817.0,0,stall
41241750817.0,41241750828.0,0,stall
41241750817.0,41241750828.0,0,idle
41241750828.0,41241750830.0,0,stall
41241750830.0,41241750832.0,0,stall
41241750832.0,41241750835.0,0,stall
41241750835.0,41241750842.0,0,stall
41241750835.0,41241750842.0,0,idle
41241750842.0,41241750844.0,0,stall
41241750844.0,41241750846.0,0,stall
41241750846.0,41241750859.0,0,stall
41241750846.0,41241750859.0,0,idle
41241750859.0,41241750861.0,0,active
41241750861.0,41241750864.0,0,stall
41241750864.0,41241750875.0,0,idle
41241750864.0,41241750875.0,0,stall
41241750875.0,41241750889.0,0,active
41241750875.0,41241750889.0,0,idle
41241750889.0,41241750904.0,0,stall
41241750889.0,41241750904.0,0,idle
41241750904.0,41241750909.0,0,stall
41241750909.0,41241750922.0,0,stall
41241750909.0,41241750922.0,0,idle
41241750922.0,41241750926.0,0,active
41241750926.0,41241750932.0,0,stall
41241750926.0,41241750932.0,0,idle
41241750932.0,41241750939.0,0,stall
41241750932.0,41241750939.0,0,idle
41241750939.0,41241750946.0,0,stall
41241750939.0,41241750946.0,0,idle
41241750946.0,41241750953.0,0,stall
41241750946.0,41241750953.0,0,idle
41241750953.0,41241750958.0,0,stall
41241750958.0,41241750966.0,0,stall
41241750958.0,41241750966.0,0,idle
41241750966.0,41241750984.0,0,stall
41241750966.0,41241750984.0,0,idle
41241750984.0,41241750989.0,0,stall
41241750989.0,41241750991.0,0,stall
41241750991.0,41241750996.0,0,stall
41241750996.0,41241751003.0,0,idle
41241750996.0,41241751003.0,0,active
41241751003.0,41241751006.0,0,stall
41241751006.0,41241751008.0,0,stall
41241751008.0,41241751014.0,0,stall
41241751008.0,41241751014.0,0,idle
41241751014.0,41241751034.0,0,stall
41241751014.0,41241751034.0,0,idle
41241751034.0,41241751038.0,0,stall
41241751038.0,41241751050.0,0,idle
41241751038.0,41241751050.0,0,stall
41241751050.0,41241751059.0,0,stall
41241751050.0,41241751059.0,0,idle
41241751059.0,41241751074.0,0,stall
41241751059.0,41241751074.0,0,idle
41241751074.0,41241751083.0,0,stall
41241751074.0,41241751083.0,0,idle
41241751083.0,41241751087.0,0,stall
41241751087.0,41241751100.0,0,stall
41241751087.0,41241751100.0,0,idle
41241751100.0,41241751103.0,0,stall
41241751103.0,41241751118.0,0,stall
41241751103.0,41241751118.0,0,idle
41241751118.0,41241751129.0,0,active
41241751118.0,41241751129.0,0,idle
41241751129.0,41241751133.0,0,stall
41241751133.0,41241751145.0,0,idle
41241751133.0,41241751145.0,0,stall
41241751145.0,41241751149.0,0,stall
41241751149.0,41241751152.0,0,stall
41241751152.0,41241751161.0,0,active
41241751152.0,41241751161.0,0,idle
41241751161.0,41241751168.0,0,stall
41241751161.0,41241751168.0,0,idle
41241751168.0,41241751175.0,0,idle
41241751168.0,41241751175.0,0,stall
41241751175.0,41241751183.0,0,active
41241751175.0,41241751183.0,0,idle
41241751183.0,41241751185.0,0,stall
41241751185.0,41241751187.0,0,stall
41241751187.0,41241751189.0,0,stall
41241751189.0,41241751205.0,0,idle
41241751189.0,41241751205.0,0,stall
41241751205.0,41241751209.0,0,stall
41241751209.0,41241751213.0,0,stall
41241751213.0,41241751248.0,0,stall
41241751213.0,41241751248.0,0,idle
41241751248.0,41241751259.0,0,stall
41241751248.0,41241751259.0,0,idle
41241751259.0,41241751261.0,0,stall
41241751261.0,41241751263.0,0,stall
41241751263.0,41241751270.0,0,stall
41241751263.0,41241751270.0,0,idle
41241751270.0,41241751272.0,0,stall
41241751272.0,41241751275.0,0,stall
41241751275.0,41241751277.0,0,stall
41241751277.0,41241751286.0,0,stall
41241751277.0,41241751286.0,0,idle
41241751286.0,41241751288.0,0,stall
41241751288.0,41241751294.0,0,stall
41241751288.0,41241751294.0,0,idle
41241751294.0,41241751312.0,0,idle
41241751294.0,41241751312.0,0,active
41241751312.0,41241751317.0,0,stall
41241751317.0,41241751329.0,0,stall
41241751317.0,41241751329.0,0,idle
41241751329.0,41241751333.0,0,stall
41241751333.0,41241751337.0,0,stall
41241751337.0,41241751353.0,0,stall
41241751337.0,41241751353.0,0,idle
41241751353.0,41241751364.0,0,active
41241751353.0,41241751364.0,0,idle
41241751364.0,41241751367.0,0,stall
41241751367.0,41241751369.0,0,stall
41241751369.0,41241751376.0,0,stall
41241751369.0,41241751376.0,0,idle
41241751376.0,41241751378.0,0,stall
41241751378.0,41241751381.0,0,stall
41241751381.0,41241751383.0,0,stall
41241751383.0,41241751393.0,0,idle
41241751383.0,41241751393.0,0,stall
41241751393.0,41241751395.0,0,stall
41241751395.0,41241751397.0,0,stall
41241751397.0,41241751400.0,0,stall
41241751400.0,41241751423.0,0,active
41241751400.0,41241751423.0,0,idle
41241751423.0,41241751435.0,0,active
41241751423.0,41241751435.0,0,idle
41241751435.0,41241751439.0,0,stall
41241751439.0,41241751444.0,0,stall
41241751444.0,41241751456.0,0,stall
41241751444.0,41241751456.0,0,idle
41241751456.0,41241751461.0,0,stall
41241751461.0,41241751480.0,0,stall
41241751461.0,41241751480.0,0,idle
41241751480.0,41241751496.0,0,stall
41241751480.0,41241751496.0,0,idle
41241751496.0,41241751500.0,0,stall
41241751500.0,41241751504.0,0,stall
41241751504.0,41241751510.0,0,stall
41241751504.0,41241751510.0,0,idle
41241751510.0,41241751519.0,0,stall
41241751510.0,41241751519.0,0,idle
41241751519.0,41241751526.0,0,stall
41241751519.0,41241751526.0,0,idle
41241751526.0,41241751535.0,0,active
41241751526.0,41241751535.0,0,idle
41241751535.0,41241751543.0,0,active
41241751535.0,41241751543.0,0,idle
41241751543.0,41241751552.0,0,stall
41241751543.0,41241751552.0,0,idle
41241751552.0,41241751559.0,0,stall
41241751552.0,41241751559.0,0,idle
41241751559.0,41241751567.0,0,idle
41241751559.0,41241751567.0,0,stall
41241751567.0,41241751575.0,0,stall
41241751567.0,41241751575.0,0,idle
41241751575.0,41241751584.0,0,stall
41241751575.0,41241751584.0,0,idle
41241751584.0,41241751597.0,0,stall
41241751584.0,41241751597.0,0,idle
41241751597.0,41241751614.0,0,active
41241751597.0,41241751614.0,0,idle
41241751614.0,41241751618.0,0,stall
41241751618.0,41241751622.0,0,stall
41241751622.0,41241751635.0,0,stall
41241751622.0,41241751635.0,0,idle
41241751635.0,41241751639.0,0,stall
41241751639.0,41241751657.0,0,stall
41241751639.0,41241751657.0,0,idle
41241751657.0,41241751668.0,0,idle
41241751657.0,41241751668.0,0,stall
41241751668.0,41241751670.0,0,stall
41241751670.0,41241751690.0,0,stall
41241751670.0,41241751690.0,0,idle
41241751690.0,41241751692.0,0,stall
41241751692.0,41241751695.0,0,stall
41241751695.0,41241751697.0,0,stall
41241751697.0,41241751703.0,0,idle
41241751697.0,41241751703.0,0,stall
41241751703.0,41241751707.0,0,stall
41241751707.0,41241751710.0,0,stall
41241751710.0,41241751716.0,0,stall
41241751710.0,41241751716.0,0,idle
41241751716.0,41241751724.0,0,stall
41241751716.0,41241751724.0,0,idle
41241751724.0,41241751730.0,0,stall
41241751724.0,41241751730.0,0,idle
41241751730.0,41241751734.0,0,active
41241751734.0,41241751739.0,0,stall
41241751739.0,41241751749.0,0,stall
41241751739.0,41241751749.0,0,idle
41241751749.0,41241751773.0,0,active
41241751749.0,41241751773.0,0,idle
41241751773.0,41241751784.0,0,stall
41241751773.0,41241751784.0,0,idle
41241751784.0,41241751786.0,0,stall
41241751786.0,41241751789.0,0,stall
