start_us,end_us,core,state
41756242079.0,41756242094.0,0,active
41756242079.0,41756242094.0,0,idle
41756242094.0,41756242112.0,0,idle
41756242094.0,41756242112.0,0,active
41756242112.0,41756242126.0,0,active
41756242112.0,41756242126.0,0,idle
41756242126.0,41756242140.0,0,active
41756242126.0,41756242140.0,0,idle
41756242140.0,41756242145.0,0,active
41756242145.0,41756242165.0,0,active
41756242145.0,41756242165.0,0,idle
41756242165.0,41756242184.0,0,active
41756242165.0,41756242184.0,0,idle
41756242184.0,41756242426.0,0,idle
41756242184.0,41756242426.0,0,active
41756242426.0,41756242485.0,0,active
41756242426.0,41756242485.0,0,idle
41756242485.0,41756242499.0,0,active
41756242485.0,41756242499.0,0,idle
41756242499.0,41756242527.0,0,active
41756242499.0,41756242527.0,0,idle
41756242527.0,41756242540.0,0,active
41756242527.0,41756242540.0,0,idle
41756242540.0,41756242574.0,0,active
41756242540.0,41756242574.0,0,idle
41756242574.0,41756242581.0,0,active
41756242574.0,41756242581.0,0,idle
41756242581.0,41756242600.0,0,idle
41756242581.0,41756242600.0,0,active
41756242600.0,41756242608.0,0,active
41756242600.0,41756242608.0,0,idle
41756242608.0,41756242641.0,0,active
41756242608.0,41756242641.0,0,idle
41756242641.0,41756242649.0,0,active
41756242641.0,41756242649.0,0,idle
41756242649.0,41756242665.0,0,active
41756242649.0,41756242665.0,0,idle
41756242665.0,41756242673.0,0,active
41756242665.0,41756242673.0,0,idle
41756242673.0,41756242687.0,0,idle
41756242673.0,41756242687.0,0,active
41756242687.0,41756242694.0,0,active
41756242687.0,41756242694.0,0,idle
41756242694.0,41756242709.0,0,active
41756242694.0,41756242709.0,0,idle
41756242709.0,41756242716.0,0,active
41756242709.0,41756242716.0,0,idle
41756242716.0,41756242762.0,0,active
41756242716.0,41756242762.0,0,idle
41756242762.0,41756242795.0,0,active
41756242762.0,41756242795.0,0,idle
41756242795.0,41756242823.0,0,idle
41756242795.0,41756242823.0,0,active
41756242823.0,41756242832.0,0,idle
41756242823.0,41756242832.0,0,active
41756242832.0,41756242853.0,0,active
41756242832.0,41756242853.0,0,idle
41756242853.0,41756242862.0,0,active
41756242853.0,41756242862.0,0,idle
41756242862.0,41756242889.0,0,active
41756242862.0,41756242889.0,0,idle
41756242889.0,41756242896.0,0,active
41756242889.0,41756242896.0,0,idle
41756242896.0,41756242922.0,0,active
41756242896.0,41756242922.0,0,idle
41756242922.0,41756242930.0,0,idle
41756242922.0,41756242930.0,0,active
41756242930.0,41756242962.0,0,active
41756242930.0,41756242962.0,0,idle
41756242962.0,41756242970.0,0,active
41756242962.0,41756242970.0,0,idle
41756242970.0,41756242986.0,0,active
41756242970.0,41756242986.0,0,idle
41756242986.0,41756242992.0,0,active
41756242986.0,41756242992.0,0,idle
41756242992.0,41756243000.0,0,active
41756242992.0,41756243000.0,0,idle
41756243000.0,41756243005.0,0,active
41756243005.0,41756243015.0,0,idle
41756243005.0,41756243015.0,0,active
41756243015.0,41756243023.0,0,active
41756243015.0,41756243023.0,0,idle
41756243023.0,41756243029.0,0,active
41756243023.0,41756243029.0,0,idle
41756243029.0,41756243058.0,0,active
41756243029.0,41756243058.0,0,idle
41756243058.0,41756243077.0,0,active
41756243058.0,41756243077.0,0,idle
41756243077.0,41756243085.0,0,active
41756243077.0,41756243085.0,0,idle
41756243085.0,41756243100.0,0,idle
41756243085.0,41756243100.0,0,active
41756243100.0,41756243116.0,0,active
41756243100.0,41756243116.0,0,idle
41756243116.0,41756243119.0,0,active
41756243119.0,41756243123.0,0,active
41756243123.0,41756243149.0,0,active
41756243123.0,41756243149.0,0,idle
41756243149.0,41756243173.0,0,active
41756243173.0,41756243187.0,0,active
41756243173.0,41756243187.0,0,idle
41756243187.0,41756243192.0,0,active
41756243192.0,41756243197.0,0,active
41756243197.0,41756244197.0,0,active
