window_id,window_start_us,window_end_us,window_us,resident_us,resident_compute_us,idle_us,memory_attributed_us,non_resident_us,sit_timeline_value,sit_timeline_source
46,368.000000,376.000000,8.000000,6.040357,4.477819,0.000000,1.562538,1.959643,0.741317000,Source metric: sit_no_work_window_active (no-work fallback)
47,376.000000,384.000000,8.000000,5.261071,3.525891,0.000000,1.735180,2.738929,0.670185000,Source metric: sit_no_work_window_active (no-work fallback)
48,384.000000,392.000000,8.000000,4.827089,3.156573,0.000000,1.670516,3.172911,0.653929000,Source metric: sit_no_work_window_active (no-work fallback)
49,392.000000,400.000000,8.000000,4.032679,2.835554,0.000000,1.197125,3.967321,0.703144000,Source metric: sit_no_work_window_active (no-work fallback)
50,400.000000,408.000000,8.000000,3.522321,2.398553,0.000000,1.123768,4.477679,0.680958000,Source metric: sit_no_work_window_active (no-work fallback)
51,408.000000,416.000000,8.000000,3.106214,1.811519,0.000000,1.294695,4.893786,0.583192000,Source metric: sit_no_work_window_active (no-work fallback)
52,416.000000,424.000000,8.000000,2.305429,1.756804,0.000000,0.548625,5.694571,0.762029000,Source metric: sit_no_work_window_active (no-work fallback)
53,424.000000,432.000000,8.000000,2.080018,1.379857,0.000000,0.700161,5.919982,0.663387000,Source metric: sit_no_work_window_active (no-work fallback)
54,432.000000,440.000000,8.000000,1.391482,0.874232,0.000000,0.517250,6.608518,0.628274000,Source metric: sit_no_work_window_active (no-work fallback)
55,440.000000,448.000000,8.000000,0.968000,0.565946,0.000000,0.402054,7.032000,0.584655000,Source metric: sit_no_work_window_active (no-work fallback)
56,448.000000,456.000000,8.000000,0.626929,0.234429,0.000000,0.392500,7.373071,0.373932000,Source metric: sit_no_work_window_active (no-work fallback)
57,456.000000,464.000000,8.000000,0.118179,0.007393,0.000000,0.110786,7.881821,0.062557000,Source metric: sit_no_work_window_active (no-work fallback)
