start_us,end_us,core,state
9315.0,9333.0,0,active
9333.0,9334.0,0,stall
9334.0,9352.0,0,active
9352.0,9353.0,0,stall
9353.0,9371.0,0,active
9371.0,9372.0,0,stall
9372.0,9390.0,0,active
9390.0,9391.0,0,stall
9391.0,9409.0,0,active
9409.0,9410.0,0,stall
9410.0,9428.0,0,active
9428.0,9429.0,0,stall
9429.0,9447.0,0,active
9447.0,9448.0,0,stall
9448.0,9466.0,0,active
9466.0,9467.0,0,stall
9467.0,9485.0,0,active
9485.0,9486.0,0,stall
9486.0,9504.0,0,active
9504.0,9505.0,0,stall
9505.0,9523.0,0,active
9523.0,9524.0,0,stall
9524.0,9542.0,0,active
9542.0,9543.0,0,stall
9543.0,9562.0,0,active
9562.0,9563.0,0,stall
9563.0,9564.0,0,active
9564.0,9565.0,0,stall
9565.0,9583.0,0,active
9583.0,9584.0,0,stall
9584.0,9602.0,0,active
9602.0,9603.0,0,stall
9603.0,9621.0,0,active
9621.0,9622.0,0,stall
9622.0,9640.0,0,active
9640.0,9641.0,0,stall
9641.0,9659.0,0,active
9659.0,9660.0,0,stall
9660.0,9678.0,0,active
9678.0,9679.0,0,stall
9679.0,9697.0,0,active
9697.0,9698.0,0,stall
9698.0,9716.0,0,active
9716.0,9717.0,0,stall
9717.0,9735.0,0,active
9735.0,9736.0,0,stall
9736.0,9754.0,0,active
9754.0,9755.0,0,stall
9755.0,9773.0,0,active
9773.0,9774.0,0,stall
9774.0,9792.0,0,active
9792.0,9793.0,0,stall
9793.0,9811.0,0,active
9811.0,9812.0,0,stall
9812.0,9830.0,0,active
9830.0,9831.0,0,stall
9831.0,9849.0,0,active
9849.0,9850.0,0,stall
9850.0,9869.0,0,active
9869.0,9870.0,0,stall
9870.0,9871.0,0,active
9871.0,9872.0,0,stall
9872.0,9890.0,0,active
9890.0,9891.0,0,stall
9891.0,9909.0,0,active
9909.0,9910.0,0,stall
9910.0,9928.0,0,active
9928.0,9929.0,0,stall
9929.0,9947.0,0,active
9947.0,9948.0,0,stall
9948.0,9966.0,0,active
9966.0,9967.0,0,stall
9967.0,9985.0,0,active
9985.0,9986.0,0,stall
9986.0,10004.0,0,active
10004.0,10005.0,0,stall
10005.0,10023.0,0,active
10023.0,10024.0,0,stall
10024.0,10042.0,0,active
10042.0,10043.0,0,stall
10043.0,10061.0,0,active
10061.0,10062.0,0,stall
10062.0,10080.0,0,active
10080.0,10081.0,0,stall
10081.0,10099.0,0,active
10099.0,10100.0,0,stall
10100.0,10118.0,0,active
10118.0,10119.0,0,stall
10119.0,10137.0,0,active
10137.0,10138.0,0,stall
10138.0,10156.0,0,active
10156.0,10157.0,0,stall
10157.0,10176.0,0,active
10176.0,10177.0,0,stall
10177.0,10178.0,0,active
10178.0,10179.0,0,stall
10179.0,10197.0,0,active
10197.0,10198.0,0,stall
10198.0,10216.0,0,active
10216.0,10217.0,0,stall
10217.0,10235.0,0,active
10235.0,10236.0,0,stall
10236.0,10254.0,0,active
10254.0,10255.0,0,stall
10255.0,10273.0,0,active
10273.0,10274.0,0,stall
10274.0,10292.0,0,active
10292.0,10293.0,0,stall
10293.0,10311.0,0,active
10311.0,10312.0,0,stall
10312.0,10330.0,0,active
10330.0,10331.0,0,stall
10331.0,10349.0,0,active
10349.0,10350.0,0,stall
10350.0,10368.0,0,active
10368.0,10369.0,0,stall
10369.0,10387.0,0,active
10387.0,10388.0,0,stall
10388.0,10406.0,0,active
10406.0,10407.0,0,stall
10407.0,10425.0,0,active
10425.0,10426.0,0,stall
10426.0,10444.0,0,active
10444.0,10445.0,0,stall
10445.0,10463.0,0,active
10463.0,10464.0,0,stall
10464.0,10483.0,0,active
10483.0,10484.0,0,stall
10484.0,10485.0,0,active
10485.0,10486.0,0,stall
10486.0,10504.0,0,active
10504.0,10505.0,0,stall
10505.0,10523.0,0,active
10523.0,10524.0,0,stall
10524.0,10542.0,0,active
10542.0,10543.0,0,stall
10543.0,10561.0,0,active
10561.0,10562.0,0,stall
10562.0,10580.0,0,active
10580.0,10581.0,0,stall
10581.0,10599.0,0,active
10599.0,10600.0,0,stall
10600.0,10618.0,0,active
10618.0,10619.0,0,stall
10619.0,10637.0,0,active
10637.0,10638.0,0,stall
10638.0,10656.0,0,active
10656.0,10657.0,0,stall
10657.0,10675.0,0,active
10675.0,10676.0,0,stall
10676.0,10694.0,0,active
10694.0,10695.0,0,stall
10695.0,10713.0,0,active
10713.0,10714.0,0,stall
10714.0,10732.0,0,active
10732.0,10733.0,0,stall
10733.0,10751.0,0,active
10751.0,10752.0,0,stall
10752.0,10770.0,0,active
10770.0,10771.0,0,stall
10771.0,10790.0,0,active
10790.0,10791.0,0,stall
10791.0,10792.0,0,active
10792.0,10793.0,0,stall
10793.0,10811.0,0,active
10811.0,10812.0,0,stall
10812.0,10830.0,0,active
10830.0,10831.0,0,stall
10831.0,10849.0,0,active
10849.0,10850.0,0,stall
10850.0,10868.0,0,active
10868.0,10869.0,0,stall
10869.0,10887.0,0,active
10887.0,10888.0,0,stall
10888.0,10906.0,0,active
10906.0,10907.0,0,stall
10907.0,10925.0,0,active
10925.0,10926.0,0,stall
10926.0,10944.0,0,active
10944.0,10945.0,0,stall
10945.0,10963.0,0,active
10963.0,10964.0,0,stall
10964.0,10982.0,0,active
10982.0,10983.0,0,stall
10983.0,11001.0,0,active
11001.0,11002.0,0,stall
11002.0,11020.0,0,active
11020.0,11021.0,0,stall
11021.0,11039.0,0,active
11039.0,11040.0,0,stall
11040.0,11058.0,0,active
11058.0,11059.0,0,stall
11059.0,11077.0,0,active
11077.0,11078.0,0,stall
11078.0,11097.0,0,active
11097.0,11098.0,0,stall
11098.0,11099.0,0,active
11099.0,11100.0,0,stall
11100.0,11118.0,0,active
11118.0,11119.0,0,stall
11119.0,11137.0,0,active
11137.0,11138.0,0,stall
11138.0,11156.0,0,active
11156.0,11157.0,0,stall
11157.0,11175.0,0,active
11175.0,11176.0,0,stall
11176.0,11194.0,0,active
11194.0,11195.0,0,stall
11195.0,11213.0,0,active
11213.0,11214.0,0,stall
11214.0,11232.0,0,active
11232.0,11233.0,0,stall
11233.0,11251.0,0,active
11251.0,11252.0,0,stall
11252.0,11270.0,0,active
11270.0,11271.0,0,stall
11271.0,11289.0,0,active
11289.0,11290.0,0,stall
11290.0,11308.0,0,active
11308.0,11309.0,0,stall
11309.0,11327.0,0,active
11327.0,11328.0,0,stall
11328.0,11346.0,0,active
11346.0,11347.0,0,stall
11347.0,11365.0,0,active
11365.0,11366.0,0,stall
11366.0,11384.0,0,active
11384.0,11385.0,0,stall
11385.0,26766.0,0,active
26766.0,27158.0,0,idle
27158.0,27263.0,0,idle
