window_id,window_start_us,window_end_us,window_us,resident_us,resident_compute_us,idle_us,memory_attributed_us,non_resident_us,sit_timeline_value,sit_timeline_source
26,6656.000000,6912.000000,256.000000,256.000000,91.000000,59.000000,106.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
27,6912.000000,7168.000000,256.000000,256.000000,106.000000,39.000000,111.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
28,7168.000000,7424.000000,256.000000,256.000000,103.000000,44.000000,109.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
29,7424.000000,7680.000000,256.000000,256.000000,92.000000,58.000000,106.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
30,7680.000000,7936.000000,256.000000,256.000000,90.000000,50.000000,116.000000,0.000000,0.351562500,Source metric: sit_no_work_window_active
31,7936.000000,8192.000000,256.000000,256.000000,108.000000,38.000000,110.000000,0.000000,0.421875000,Source metric: sit_no_work_window_active
32,8192.000000,8448.000000,256.000000,256.000000,100.000000,42.000000,114.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
33,8448.000000,8704.000000,256.000000,256.000000,100.000000,42.000000,114.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
34,8704.000000,8960.000000,256.000000,256.000000,99.000000,55.000000,102.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
35,8960.000000,9216.000000,256.000000,256.000000,95.000000,47.000000,114.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
36,9216.000000,9472.000000,256.000000,256.000000,100.000000,41.000000,115.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
37,9472.000000,9728.000000,256.000000,256.000000,102.000000,39.000000,115.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
38,9728.000000,9984.000000,256.000000,256.000000,105.000000,43.000000,108.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
39,9984.000000,10240.000000,256.000000,256.000000,95.000000,48.000000,113.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
40,10240.000000,10496.000000,256.000000,256.000000,98.000000,45.000000,113.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
41,10496.000000,10752.000000,256.000000,256.000000,99.000000,45.000000,112.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
42,10752.000000,11008.000000,256.000000,256.000000,102.000000,38.000000,116.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
43,11008.000000,11264.000000,256.000000,256.000000,97.000000,54.000000,105.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
44,11264.000000,11520.000000,256.000000,256.000000,99.000000,52.000000,105.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
45,11520.000000,11776.000000,256.000000,256.000000,90.000000,63.000000,103.000000,0.000000,0.351562500,Source metric: sit_no_work_window_active
46,11776.000000,12032.000000,256.000000,256.000000,97.000000,63.000000,96.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
47,12032.000000,12288.000000,256.000000,256.000000,110.000000,51.000000,95.000000,0.000000,0.429687500,Source metric: sit_no_work_window_active
48,12288.000000,12544.000000,256.000000,256.000000,104.000000,45.000000,107.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
49,12544.000000,12800.000000,256.000000,256.000000,107.000000,53.000000,96.000000,0.000000,0.417968750,Source metric: sit_no_work_window_active
50,12800.000000,13056.000000,256.000000,256.000000,91.000000,58.000000,107.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
51,13056.000000,13312.000000,256.000000,256.000000,98.000000,51.000000,107.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
52,13312.000000,13568.000000,256.000000,256.000000,102.000000,56.000000,98.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
53,13568.000000,13824.000000,256.000000,256.000000,112.000000,45.000000,99.000000,0.000000,0.437500000,Source metric: sit_no_work_window_active
54,13824.000000,14080.000000,256.000000,256.000000,105.000000,37.000000,114.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
55,14080.000000,14336.000000,256.000000,256.000000,99.000000,52.000000,105.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
56,14336.000000,14592.000000,256.000000,256.000000,96.000000,66.000000,94.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
57,14592.000000,14848.000000,256.000000,256.000000,101.000000,47.000000,108.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
58,14848.000000,15104.000000,256.000000,256.000000,104.000000,51.000000,101.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
59,15104.000000,15360.000000,256.000000,256.000000,101.000000,57.000000,98.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
60,15360.000000,15616.000000,256.000000,256.000000,96.000000,56.000000,104.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
61,15616.000000,15872.000000,256.000000,256.000000,101.000000,57.000000,98.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
62,15872.000000,16128.000000,256.000000,256.000000,93.000000,55.000000,108.000000,0.000000,0.363281250,Source metric: sit_no_work_window_active
63,16128.000000,16384.000000,256.000000,256.000000,103.000000,49.000000,104.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
64,16384.000000,16640.000000,256.000000,256.000000,103.000000,48.000000,105.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
65,16640.000000,16896.000000,256.000000,256.000000,89.000000,68.000000,99.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
66,16896.000000,17152.000000,256.000000,256.000000,105.000000,57.000000,94.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
67,17152.000000,17408.000000,256.000000,256.000000,96.000000,56.000000,104.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
68,17408.000000,17664.000000,256.000000,256.000000,104.000000,40.000000,112.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
69,17664.000000,17920.000000,256.000000,256.000000,106.000000,48.000000,102.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
70,17920.000000,18176.000000,256.000000,256.000000,93.000000,44.000000,119.000000,0.000000,0.363281250,Source metric: sit_no_work_window_active
71,18176.000000,18432.000000,256.000000,256.000000,97.000000,55.000000,104.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
72,18432.000000,18688.000000,256.000000,256.000000,98.000000,54.000000,104.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
73,18688.000000,18944.000000,256.000000,256.000000,94.000000,72.000000,90.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
74,18944.000000,19200.000000,256.000000,256.000000,100.000000,62.000000,94.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
75,19200.000000,19456.000000,256.000000,256.000000,103.000000,65.000000,88.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
76,19456.000000,19712.000000,256.000000,256.000000,95.000000,47.000000,114.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
77,19712.000000,19968.000000,256.000000,256.000000,98.000000,60.000000,98.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
78,19968.000000,20224.000000,256.000000,256.000000,105.000000,49.000000,102.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
79,20224.000000,20480.000000,256.000000,256.000000,104.000000,49.000000,103.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
80,20480.000000,20736.000000,256.000000,256.000000,95.000000,53.000000,108.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
81,20736.000000,20992.000000,256.000000,256.000000,98.000000,58.000000,100.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
82,20992.000000,21248.000000,256.000000,256.000000,95.000000,57.000000,104.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
83,21248.000000,21504.000000,256.000000,256.000000,102.000000,47.000000,107.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
84,21504.000000,21760.000000,256.000000,256.000000,106.000000,44.000000,106.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
85,21760.000000,22016.000000,256.000000,256.000000,102.000000,54.000000,100.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
86,22016.000000,22272.000000,256.000000,256.000000,101.000000,47.000000,108.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
87,22272.000000,22528.000000,256.000000,256.000000,105.000000,55.000000,96.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
88,22528.000000,22784.000000,256.000000,256.000000,105.000000,47.000000,104.000000,0.000000,0.410156250,Source metric: sit_no_work_window_active
89,22784.000000,23040.000000,256.000000,256.000000,86.000000,57.000000,113.000000,0.000000,0.335937500,Source metric: sit_no_work_window_active
90,23040.000000,23296.000000,256.000000,256.000000,92.000000,61.000000,103.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
91,23296.000000,23552.000000,256.000000,256.000000,107.000000,44.000000,105.000000,0.000000,0.417968750,Source metric: sit_no_work_window_active
92,23552.000000,23808.000000,256.000000,256.000000,103.000000,49.000000,104.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
93,23808.000000,24064.000000,256.000000,256.000000,103.000000,44.000000,109.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
94,24064.000000,24320.000000,256.000000,256.000000,96.000000,52.000000,108.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
95,24320.000000,24576.000000,256.000000,256.000000,91.000000,54.000000,111.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
96,24576.000000,24832.000000,256.000000,256.000000,97.000000,44.000000,115.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
97,24832.000000,25088.000000,256.000000,256.000000,96.000000,69.000000,91.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
98,25088.000000,25344.000000,256.000000,256.000000,106.000000,30.000000,120.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
99,25344.000000,25600.000000,256.000000,256.000000,90.000000,48.000000,118.000000,0.000000,0.351562500,Source metric: sit_no_work_window_active
100,25600.000000,25856.000000,256.000000,256.000000,99.000000,43.000000,114.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
101,25856.000000,26112.000000,256.000000,256.000000,92.000000,54.000000,110.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
102,26112.000000,26368.000000,256.000000,256.000000,106.000000,42.000000,108.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
103,26368.000000,26624.000000,256.000000,256.000000,101.000000,50.000000,105.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
104,26624.000000,26880.000000,256.000000,256.000000,95.000000,44.000000,117.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
105,26880.000000,27136.000000,256.000000,256.000000,94.000000,51.000000,111.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
106,27136.000000,27392.000000,256.000000,256.000000,107.000000,40.000000,109.000000,0.000000,0.417968750,Source metric: sit_no_work_window_active
107,27392.000000,27648.000000,256.000000,256.000000,101.000000,43.000000,112.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
108,27648.000000,27904.000000,256.000000,256.000000,104.000000,38.000000,114.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
109,27904.000000,28160.000000,256.000000,256.000000,96.000000,51.000000,109.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
110,28160.000000,28416.000000,256.000000,256.000000,101.000000,40.000000,115.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
111,28416.000000,28672.000000,256.000000,256.000000,100.000000,44.000000,112.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
112,28672.000000,28928.000000,256.000000,256.000000,98.000000,55.000000,103.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
113,28928.000000,29184.000000,256.000000,256.000000,94.000000,48.000000,114.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
114,29184.000000,29440.000000,256.000000,256.000000,99.000000,41.000000,116.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
115,29440.000000,29696.000000,256.000000,256.000000,94.000000,51.000000,111.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
116,29696.000000,29952.000000,256.000000,256.000000,101.000000,45.000000,110.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
117,29952.000000,30208.000000,256.000000,256.000000,103.000000,42.000000,111.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
118,30208.000000,30464.000000,256.000000,256.000000,101.000000,45.000000,110.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
119,30464.000000,30720.000000,256.000000,256.000000,91.000000,52.000000,113.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
120,30720.000000,30976.000000,256.000000,256.000000,95.000000,47.000000,114.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
121,30976.000000,31232.000000,256.000000,256.000000,102.000000,53.000000,101.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
122,31232.000000,31488.000000,256.000000,256.000000,95.000000,49.000000,112.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
123,31488.000000,31744.000000,256.000000,256.000000,101.000000,42.000000,113.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
124,31744.000000,32000.000000,256.000000,256.000000,107.000000,52.000000,97.000000,0.000000,0.417968750,Source metric: sit_no_work_window_active
125,32000.000000,32256.000000,256.000000,256.000000,95.000000,46.000000,115.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
126,32256.000000,32512.000000,256.000000,256.000000,92.000000,49.000000,115.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
127,32512.000000,32768.000000,256.000000,256.000000,100.000000,43.000000,113.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
128,32768.000000,33024.000000,256.000000,256.000000,106.000000,34.000000,116.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
129,33024.000000,33280.000000,256.000000,256.000000,99.000000,43.000000,114.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
130,33280.000000,33536.000000,256.000000,256.000000,103.000000,47.000000,106.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
131,33536.000000,33792.000000,256.000000,256.000000,94.000000,51.000000,111.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
132,33792.000000,34048.000000,256.000000,256.000000,101.000000,44.000000,111.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
133,34048.000000,34304.000000,256.000000,256.000000,101.000000,39.000000,116.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
134,34304.000000,34560.000000,256.000000,256.000000,106.000000,41.000000,109.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
135,34560.000000,34816.000000,256.000000,256.000000,92.000000,48.000000,116.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
136,34816.000000,35072.000000,256.000000,256.000000,101.000000,46.000000,109.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
137,35072.000000,35328.000000,256.000000,256.000000,97.000000,36.000000,123.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
138,35328.000000,35584.000000,256.000000,256.000000,91.000000,46.000000,119.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
139,35584.000000,35840.000000,256.000000,256.000000,96.000000,45.000000,115.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
140,35840.000000,36096.000000,256.000000,256.000000,88.000000,63.000000,105.000000,0.000000,0.343750000,Source metric: sit_no_work_window_active
141,36096.000000,36352.000000,256.000000,256.000000,101.000000,40.000000,115.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
142,36352.000000,36608.000000,256.000000,256.000000,97.000000,41.000000,118.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
143,36608.000000,36864.000000,256.000000,256.000000,89.000000,47.000000,120.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
144,36864.000000,37120.000000,256.000000,256.000000,98.000000,45.000000,113.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
145,37120.000000,37376.000000,256.000000,256.000000,98.000000,40.000000,118.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
146,37376.000000,37632.000000,256.000000,256.000000,102.000000,36.000000,118.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
147,37632.000000,37888.000000,256.000000,256.000000,95.000000,49.000000,112.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
148,37888.000000,38144.000000,256.000000,256.000000,99.000000,38.000000,119.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
149,38144.000000,38400.000000,256.000000,256.000000,102.000000,38.000000,116.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
150,38400.000000,38656.000000,256.000000,256.000000,90.000000,56.000000,110.000000,0.000000,0.351562500,Source metric: sit_no_work_window_active
151,38656.000000,38912.000000,256.000000,256.000000,98.000000,39.000000,119.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
152,38912.000000,39168.000000,256.000000,256.000000,92.000000,51.000000,113.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
153,39168.000000,39424.000000,256.000000,256.000000,93.000000,49.000000,114.000000,0.000000,0.363281250,Source metric: sit_no_work_window_active
154,39424.000000,39680.000000,256.000000,256.000000,97.000000,43.000000,116.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
155,39680.000000,39936.000000,256.000000,256.000000,98.000000,39.000000,119.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
156,39936.000000,40192.000000,256.000000,256.000000,90.000000,48.000000,118.000000,0.000000,0.351562500,Source metric: sit_no_work_window_active
157,40192.000000,40448.000000,256.000000,256.000000,94.000000,48.000000,114.000000,0.000000,0.367187500,Source metric: sit_no_work_window_active
158,40448.000000,40704.000000,256.000000,256.000000,89.000000,72.000000,95.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
159,40704.000000,40960.000000,256.000000,256.000000,100.000000,41.000000,115.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
160,40960.000000,41216.000000,256.000000,256.000000,92.000000,56.000000,108.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
161,41216.000000,41472.000000,256.000000,256.000000,97.000000,42.000000,117.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
162,41472.000000,41728.000000,256.000000,256.000000,93.000000,48.000000,115.000000,0.000000,0.363281250,Source metric: sit_no_work_window_active
163,41728.000000,41984.000000,256.000000,256.000000,91.000000,55.000000,110.000000,0.000000,0.355468750,Source metric: sit_no_work_window_active
164,41984.000000,42240.000000,256.000000,256.000000,101.000000,38.000000,117.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
165,42240.000000,42496.000000,256.000000,256.000000,101.000000,35.000000,120.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
166,42496.000000,42752.000000,256.000000,256.000000,100.000000,39.000000,117.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
167,42752.000000,43008.000000,256.000000,256.000000,95.000000,46.000000,115.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
168,43008.000000,43264.000000,256.000000,256.000000,93.000000,53.000000,110.000000,0.000000,0.363281250,Source metric: sit_no_work_window_active
169,43264.000000,43520.000000,256.000000,256.000000,101.000000,38.000000,117.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
170,43520.000000,43776.000000,256.000000,256.000000,101.000000,35.000000,120.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
171,43776.000000,44032.000000,256.000000,256.000000,95.000000,42.000000,119.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
172,44032.000000,44288.000000,256.000000,256.000000,87.000000,56.000000,113.000000,0.000000,0.339843750,Source metric: sit_no_work_window_active
173,44288.000000,44544.000000,256.000000,256.000000,120.000000,56.000000,80.000000,0.000000,0.468750000,Source metric: sit_no_work_window_active
174,44544.000000,44800.000000,256.000000,256.000000,149.000000,53.000000,54.000000,0.000000,0.582031250,Source metric: sit_no_work_window_active
175,44800.000000,45056.000000,256.000000,256.000000,102.000000,37.000000,117.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
176,45056.000000,45312.000000,256.000000,256.000000,89.000000,53.000000,114.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
177,45312.000000,45568.000000,256.000000,256.000000,96.000000,47.000000,113.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
178,45568.000000,45824.000000,256.000000,256.000000,98.000000,55.000000,103.000000,0.000000,0.382812500,Source metric: sit_no_work_window_active
179,45824.000000,46080.000000,256.000000,256.000000,106.000000,43.000000,107.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
180,46080.000000,46336.000000,256.000000,256.000000,103.000000,44.000000,109.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
181,46336.000000,46592.000000,256.000000,256.000000,92.000000,49.000000,115.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
182,46592.000000,46848.000000,256.000000,256.000000,96.000000,46.000000,114.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
183,46848.000000,47104.000000,256.000000,256.000000,104.000000,44.000000,108.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
184,47104.000000,47360.000000,256.000000,256.000000,107.000000,38.000000,111.000000,0.000000,0.417968750,Source metric: sit_no_work_window_active
185,47360.000000,47616.000000,256.000000,256.000000,95.000000,48.000000,113.000000,0.000000,0.371093750,Source metric: sit_no_work_window_active
186,47616.000000,47872.000000,256.000000,256.000000,101.000000,46.000000,109.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
187,47872.000000,48128.000000,256.000000,256.000000,100.000000,40.000000,116.000000,0.000000,0.390625000,Source metric: sit_no_work_window_active
188,48128.000000,48384.000000,256.000000,256.000000,99.000000,47.000000,110.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
189,48384.000000,48640.000000,256.000000,256.000000,97.000000,55.000000,104.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
190,48640.000000,48896.000000,256.000000,256.000000,96.000000,46.000000,114.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
191,48896.000000,49152.000000,256.000000,256.000000,99.000000,42.000000,115.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
192,49152.000000,49408.000000,256.000000,256.000000,97.000000,54.000000,105.000000,0.000000,0.378906250,Source metric: sit_no_work_window_active
193,49408.000000,49664.000000,256.000000,256.000000,92.000000,54.000000,110.000000,0.000000,0.359375000,Source metric: sit_no_work_window_active
194,49664.000000,49920.000000,256.000000,256.000000,104.000000,38.000000,114.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
195,49920.000000,50176.000000,256.000000,256.000000,110.000000,36.000000,110.000000,0.000000,0.429687500,Source metric: sit_no_work_window_active
196,50176.000000,50432.000000,256.000000,256.000000,89.000000,53.000000,114.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
197,50432.000000,50688.000000,256.000000,256.000000,96.000000,46.000000,114.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
198,50688.000000,50944.000000,256.000000,256.000000,87.000000,74.000000,95.000000,0.000000,0.339843750,Source metric: sit_no_work_window_active
199,50944.000000,51200.000000,256.000000,256.000000,102.000000,55.000000,99.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
200,51200.000000,51456.000000,256.000000,256.000000,96.000000,47.000000,113.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
201,51456.000000,51712.000000,256.000000,256.000000,101.000000,43.000000,112.000000,0.000000,0.394531250,Source metric: sit_no_work_window_active
202,51712.000000,51968.000000,256.000000,256.000000,104.000000,51.000000,101.000000,0.000000,0.406250000,Source metric: sit_no_work_window_active
203,51968.000000,52224.000000,256.000000,256.000000,96.000000,47.000000,113.000000,0.000000,0.375000000,Source metric: sit_no_work_window_active
204,52224.000000,52480.000000,256.000000,256.000000,89.000000,53.000000,114.000000,0.000000,0.347656250,Source metric: sit_no_work_window_active
205,52480.000000,52736.000000,256.000000,256.000000,103.000000,39.000000,114.000000,0.000000,0.402343750,Source metric: sit_no_work_window_active
206,52736.000000,52992.000000,256.000000,256.000000,106.000000,40.000000,110.000000,0.000000,0.414062500,Source metric: sit_no_work_window_active
207,52992.000000,53248.000000,256.000000,256.000000,99.000000,43.000000,114.000000,0.000000,0.386718750,Source metric: sit_no_work_window_active
208,53248.000000,53504.000000,256.000000,256.000000,102.000000,42.000000,112.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
209,53504.000000,53760.000000,256.000000,256.000000,102.000000,45.000000,109.000000,0.000000,0.398437500,Source metric: sit_no_work_window_active
