start_us,end_us,core,state
234628.0,234630.0,0,stall
234630.0,234631.0,0,active
234631.0,234633.0,0,stall
234633.0,234635.0,0,active
234635.0,234636.0,0,idle
234636.0,234637.0,0,stall
234637.0,234644.0,0,active
234644.0,234646.0,0,stall
234646.0,234649.0,0,active
234649.0,234651.0,0,stall
234651.0,234652.0,0,active
234652.0,234654.0,0,stall
234654.0,234656.0,0,active
234656.0,234657.0,0,idle
234657.0,234658.0,0,stall
234658.0,234665.0,0,active
234665.0,234667.0,0,stall
234667.0,234670.0,0,active
234670.0,234672.0,0,stall
234672.0,234673.0,0,active
234673.0,234675.0,0,stall
234675.0,234677.0,0,active
234677.0,234678.0,0,idle
234678.0,234679.0,0,stall
234679.0,234686.0,0,active
234686.0,234688.0,0,stall
234688.0,234691.0,0,active
234691.0,234693.0,0,stall
234693.0,234694.0,0,active
234694.0,234696.0,0,stall
234696.0,234698.0,0,active
234698.0,234699.0,0,idle
234699.0,234700.0,0,stall
234700.0,234707.0,0,active
234707.0,234709.0,0,stall
234709.0,234712.0,0,active
234712.0,234714.0,0,stall
234714.0,234715.0,0,active
234715.0,234717.0,0,stall
234717.0,234719.0,0,active
234719.0,234720.0,0,idle
234720.0,234721.0,0,stall
234721.0,234728.0,0,active
234728.0,234730.0,0,stall
234730.0,234733.0,0,active
234733.0,234735.0,0,stall
234735.0,234736.0,0,active
234736.0,234738.0,0,stall
234738.0,234740.0,0,active
234740.0,234741.0,0,idle
234741.0,234742.0,0,stall
234742.0,234749.0,0,active
234749.0,234751.0,0,stall
234751.0,234754.0,0,active
234754.0,234756.0,0,stall
234756.0,234757.0,0,active
234757.0,234759.0,0,stall
234759.0,234761.0,0,active
234761.0,234762.0,0,idle
234762.0,234763.0,0,stall
234763.0,234770.0,0,active
234770.0,234772.0,0,stall
234772.0,234775.0,0,active
234775.0,234777.0,0,stall
234777.0,234778.0,0,active
234778.0,234780.0,0,stall
234780.0,234782.0,0,active
234782.0,234783.0,0,idle
234783.0,234784.0,0,stall
234784.0,234791.0,0,active
234791.0,234793.0,0,stall
234793.0,234796.0,0,active
234796.0,234798.0,0,stall
234798.0,234799.0,0,active
234799.0,234801.0,0,stall
234801.0,234803.0,0,active
234803.0,234804.0,0,idle
234804.0,234805.0,0,stall
234805.0,234812.0,0,active
234812.0,234814.0,0,stall
234814.0,234817.0,0,active
234817.0,234819.0,0,stall
234819.0,234820.0,0,active
234820.0,234822.0,0,stall
234822.0,234824.0,0,active
234824.0,234825.0,0,idle
234825.0,234826.0,0,stall
234826.0,234833.0,0,active
234833.0,234835.0,0,stall
234835.0,234838.0,0,active
234838.0,234840.0,0,stall
234840.0,234841.0,0,active
234841.0,234843.0,0,stall
234843.0,234845.0,0,active
234845.0,234846.0,0,idle
234846.0,234847.0,0,stall
234847.0,234854.0,0,active
234854.0,234856.0,0,stall
234856.0,234859.0,0,active
234859.0,234861.0,0,stall
234861.0,234862.0,0,active
234862.0,234864.0,0,stall
234864.0,234866.0,0,active
234866.0,234867.0,0,idle
234867.0,234868.0,0,stall
234868.0,234875.0,0,active
234875.0,234877.0,0,stall
234877.0,234880.0,0,active
234880.0,234882.0,0,stall
234882.0,234883.0,0,active
234883.0,234885.0,0,stall
234885.0,234887.0,0,active
234887.0,234888.0,0,idle
234888.0,234889.0,0,stall
234889.0,234896.0,0,active
234896.0,234898.0,0,stall
234898.0,234901.0,0,active
234901.0,234903.0,0,stall
234903.0,234904.0,0,active
234904.0,234906.0,0,stall
234906.0,234908.0,0,active
234908.0,234909.0,0,idle
234909.0,234910.0,0,stall
234910.0,234917.0,0,active
234917.0,234919.0,0,stall
234919.0,234922.0,0,active
234922.0,234924.0,0,stall
234924.0,234925.0,0,active
234925.0,234927.0,0,stall
234927.0,234929.0,0,active
234929.0,234930.0,0,idle
234930.0,234931.0,0,stall
234931.0,234938.0,0,active
234938.0,234940.0,0,stall
234940.0,234943.0,0,active
234943.0,234945.0,0,stall
234945.0,234946.0,0,active
234946.0,234948.0,0,stall
234948.0,234950.0,0,active
234950.0,234951.0,0,idle
234951.0,234952.0,0,stall
234952.0,234959.0,0,active
234959.0,234961.0,0,stall
234961.0,234964.0,0,active
234964.0,234966.0,0,stall
234966.0,234967.0,0,active
234967.0,234969.0,0,stall
234969.0,234971.0,0,active
234971.0,234972.0,0,idle
234972.0,234973.0,0,stall
234973.0,234980.0,0,active
234980.0,234982.0,0,stall
234982.0,234985.0,0,active
234985.0,234987.0,0,stall
234987.0,234988.0,0,active
234988.0,234990.0,0,stall
234990.0,234992.0,0,active
234992.0,234993.0,0,idle
234993.0,234994.0,0,stall
234994.0,235001.0,0,active
235001.0,235003.0,0,stall
235003.0,235006.0,0,active
235006.0,235008.0,0,stall
235008.0,235009.0,0,active
235009.0,235011.0,0,stall
235011.0,235013.0,0,active
235013.0,235014.0,0,idle
235014.0,235015.0,0,stall
235015.0,235022.0,0,active
235022.0,235024.0,0,stall
235024.0,235027.0,0,active
235027.0,235029.0,0,stall
235029.0,235030.0,0,active
235030.0,235032.0,0,stall
235032.0,235034.0,0,active
235034.0,235035.0,0,idle
235035.0,235036.0,0,stall
235036.0,235043.0,0,active
235043.0,235045.0,0,stall
235045.0,235048.0,0,active
235048.0,235050.0,0,stall
235050.0,235051.0,0,active
235051.0,235053.0,0,stall
235053.0,235055.0,0,active
235055.0,235056.0,0,idle
235056.0,235057.0,0,stall
235057.0,235064.0,0,active
235064.0,235066.0,0,stall
235066.0,235069.0,0,active
235069.0,235071.0,0,stall
235071.0,235072.0,0,active
235072.0,235074.0,0,stall
235074.0,235076.0,0,active
235076.0,235077.0,0,idle
235077.0,235078.0,0,stall
235078.0,235085.0,0,active
235085.0,235087.0,0,stall
235087.0,235090.0,0,active
235090.0,235092.0,0,stall
235092.0,235093.0,0,active
235093.0,235095.0,0,stall
235095.0,235097.0,0,active
235097.0,235098.0,0,idle
235098.0,235099.0,0,stall
235099.0,235106.0,0,active
235106.0,235108.0,0,stall
235108.0,235111.0,0,active
235111.0,235113.0,0,stall
235113.0,235114.0,0,active
235114.0,235116.0,0,stall
235116.0,235118.0,0,active
235118.0,235119.0,0,idle
235119.0,235120.0,0,stall
235120.0,235127.0,0,active
235127.0,235129.0,0,stall
235129.0,235132.0,0,active
235132.0,235134.0,0,stall
235134.0,235135.0,0,active
235135.0,235137.0,0,stall
235137.0,235139.0,0,active
235139.0,235140.0,0,idle
235140.0,235141.0,0,stall
235141.0,235148.0,0,active
235148.0,235150.0,0,stall
235150.0,235153.0,0,active
235153.0,235155.0,0,stall
235155.0,235156.0,0,active
235156.0,235158.0,0,stall
235158.0,235160.0,0,active
235160.0,235161.0,0,idle
235161.0,235162.0,0,stall
235162.0,235169.0,0,active
235169.0,235171.0,0,stall
235171.0,235174.0,0,active
235174.0,235176.0,0,stall
235176.0,235177.0,0,active
235177.0,235179.0,0,stall
235179.0,235181.0,0,active
235181.0,235182.0,0,idle
235182.0,235183.0,0,stall
235183.0,235190.0,0,active
235190.0,235192.0,0,stall
235192.0,235195.0,0,active
235195.0,235197.0,0,stall
235197.0,235198.0,0,active
235198.0,235200.0,0,stall
235200.0,235202.0,0,active
235202.0,235203.0,0,idle
235203.0,235204.0,0,stall
235204.0,235211.0,0,active
235211.0,235213.0,0,stall
235213.0,235216.0,0,active
235216.0,235218.0,0,stall
235218.0,235219.0,0,active
235219.0,235221.0,0,stall
235221.0,235223.0,0,active
235223.0,235224.0,0,idle
235224.0,235225.0,0,stall
235225.0,235232.0,0,active
235232.0,235234.0,0,stall
235234.0,235237.0,0,active
235237.0,235239.0,0,stall
235239.0,235240.0,0,active
235240.0,235242.0,0,stall
235242.0,235244.0,0,active
235244.0,235245.0,0,idle
235245.0,235246.0,0,stall
235246.0,235253.0,0,active
235253.0,235255.0,0,stall
235255.0,235258.0,0,active
235258.0,235260.0,0,stall
235260.0,235261.0,0,active
235261.0,235263.0,0,stall
235263.0,235265.0,0,active
235265.0,235266.0,0,idle
235266.0,235267.0,0,stall
235267.0,235274.0,0,active
235274.0,235276.0,0,stall
235276.0,235279.0,0,active
235279.0,235281.0,0,stall
235281.0,235282.0,0,active
235282.0,235284.0,0,stall
235284.0,235286.0,0,active
235286.0,235287.0,0,idle
235287.0,235288.0,0,stall
235288.0,235295.0,0,active
235295.0,235297.0,0,stall
235297.0,235300.0,0,active
235300.0,235302.0,0,stall
235302.0,235303.0,0,active
235303.0,235305.0,0,stall
235305.0,235307.0,0,active
235307.0,235308.0,0,idle
235308.0,235309.0,0,stall
235309.0,235316.0,0,active
235316.0,235318.0,0,stall
235318.0,235321.0,0,active
235321.0,235323.0,0,stall
235323.0,235324.0,0,active
235324.0,235326.0,0,stall
235326.0,235328.0,0,active
235328.0,235329.0,0,idle
235329.0,235330.0,0,stall
235330.0,235337.0,0,active
235337.0,235339.0,0,stall
235339.0,235342.0,0,active
235342.0,235344.0,0,stall
235344.0,235345.0,0,active
235345.0,235347.0,0,stall
235347.0,235349.0,0,active
235349.0,235350.0,0,idle
235350.0,235351.0,0,stall
235351.0,235358.0,0,active
235358.0,235360.0,0,stall
235360.0,235363.0,0,active
235363.0,235365.0,0,stall
235365.0,235366.0,0,active
235366.0,235368.0,0,stall
235368.0,235370.0,0,active
235370.0,235371.0,0,idle
235371.0,235372.0,0,stall
235372.0,235379.0,0,active
235379.0,235381.0,0,stall
235381.0,235384.0,0,active
235384.0,235386.0,0,stall
235386.0,235387.0,0,active
235387.0,235389.0,0,stall
235389.0,235391.0,0,active
235391.0,235392.0,0,idle
235392.0,235393.0,0,stall
235393.0,235400.0,0,active
235400.0,235402.0,0,stall
235402.0,235405.0,0,active
235405.0,235407.0,0,stall
235407.0,235408.0,0,active
235408.0,235410.0,0,stall
235410.0,235412.0,0,active
235412.0,235413.0,0,idle
235413.0,235414.0,0,stall
235414.0,235421.0,0,active
235421.0,235423.0,0,stall
235423.0,235426.0,0,active
235426.0,235428.0,0,stall
235428.0,235429.0,0,active
235429.0,235431.0,0,stall
235431.0,235433.0,0,active
235433.0,235434.0,0,idle
235434.0,235435.0,0,stall
235435.0,235442.0,0,active
235442.0,235444.0,0,stall
235444.0,235447.0,0,active
235447.0,235449.0,0,stall
235449.0,235450.0,0,active
235450.0,235452.0,0,stall
235452.0,235454.0,0,active
235454.0,235455.0,0,idle
235455.0,235456.0,0,stall
235456.0,235463.0,0,active
235463.0,235465.0,0,stall
235465.0,235468.0,0,active
235468.0,235470.0,0,stall
235470.0,235471.0,0,active
235471.0,235473.0,0,stall
235473.0,235475.0,0,active
235475.0,235476.0,0,idle
235476.0,235477.0,0,stall
235477.0,235484.0,0,active
235484.0,235486.0,0,stall
235486.0,235489.0,0,active
235489.0,235491.0,0,stall
235491.0,235492.0,0,active
235492.0,235494.0,0,stall
235494.0,235496.0,0,active
235496.0,235497.0,0,idle
235497.0,235498.0,0,stall
235498.0,235505.0,0,active
235505.0,235507.0,0,stall
235507.0,235510.0,0,active
235510.0,235512.0,0,stall
235512.0,235513.0,0,active
235513.0,235515.0,0,stall
235515.0,235517.0,0,active
235517.0,235518.0,0,idle
235518.0,235519.0,0,stall
235519.0,235526.0,0,active
235526.0,235528.0,0,stall
235528.0,235531.0,0,active
235531.0,235533.0,0,stall
235533.0,235534.0,0,active
235534.0,235536.0,0,stall
235536.0,235538.0,0,active
235538.0,235539.0,0,idle
235539.0,235540.0,0,stall
235540.0,235547.0,0,active
235547.0,235549.0,0,stall
235549.0,235552.0,0,active
235552.0,235554.0,0,stall
235554.0,235555.0,0,active
235555.0,235557.0,0,stall
235557.0,235559.0,0,active
235559.0,235560.0,0,idle
235560.0,235561.0,0,stall
235561.0,235568.0,0,active
235568.0,235570.0,0,stall
235570.0,235573.0,0,active
235573.0,235575.0,0,stall
235575.0,235576.0,0,active
235576.0,235578.0,0,stall
235578.0,235580.0,0,active
235580.0,235581.0,0,idle
235581.0,235582.0,0,stall
235582.0,235589.0,0,active
235589.0,235591.0,0,stall
235591.0,235594.0,0,active
235594.0,235596.0,0,stall
235596.0,235597.0,0,active
235597.0,235599.0,0,stall
235599.0,235601.0,0,active
235601.0,235602.0,0,idle
235602.0,235603.0,0,stall
235603.0,235610.0,0,active
235610.0,235612.0,0,stall
235612.0,235615.0,0,active
235615.0,235617.0,0,stall
235617.0,235618.0,0,active
235618.0,235620.0,0,stall
235620.0,235622.0,0,active
235622.0,235623.0,0,idle
235623.0,235624.0,0,stall
235624.0,235631.0,0,active
235631.0,235633.0,0,stall
235633.0,235636.0,0,active
235636.0,235638.0,0,stall
235638.0,235639.0,0,active
235639.0,235641.0,0,stall
235641.0,235643.0,0,active
235643.0,235644.0,0,idle
235644.0,235645.0,0,stall
235645.0,235652.0,0,active
235652.0,235654.0,0,stall
235654.0,235657.0,0,active
235657.0,235659.0,0,stall
235659.0,235660.0,0,active
235660.0,235662.0,0,stall
235662.0,235664.0,0,active
235664.0,235665.0,0,idle
235665.0,235666.0,0,stall
235666.0,235673.0,0,active
235673.0,235675.0,0,stall
235675.0,235678.0,0,active
235678.0,235680.0,0,stall
235680.0,235681.0,0,active
235681.0,235683.0,0,stall
235683.0,235685.0,0,active
235685.0,235686.0,0,idle
235686.0,235687.0,0,stall
235687.0,235694.0,0,active
235694.0,235696.0,0,stall
235696.0,235699.0,0,active
235699.0,235701.0,0,stall
235701.0,235702.0,0,active
235702.0,235704.0,0,stall
235704.0,235706.0,0,active
235706.0,235707.0,0,idle
235707.0,235708.0,0,stall
235708.0,235715.0,0,active
235715.0,235717.0,0,stall
235717.0,235720.0,0,active
235720.0,235722.0,0,stall
235722.0,235723.0,0,active
235723.0,235725.0,0,stall
235725.0,235727.0,0,active
235727.0,235728.0,0,idle
235728.0,235729.0,0,stall
235729.0,235736.0,0,active
235736.0,235738.0,0,stall
235738.0,235741.0,0,active
235741.0,235743.0,0,stall
235743.0,235744.0,0,active
235744.0,235746.0,0,stall
235746.0,235748.0,0,active
235748.0,235749.0,0,idle
235749.0,235750.0,0,stall
235750.0,235757.0,0,active
235757.0,235759.0,0,stall
235759.0,235762.0,0,active
235762.0,235764.0,0,stall
235764.0,235765.0,0,active
235765.0,235767.0,0,stall
235767.0,235769.0,0,active
235769.0,235770.0,0,idle
235770.0,235771.0,0,stall
235771.0,235778.0,0,active
235778.0,235780.0,0,stall
235780.0,235783.0,0,active
235783.0,235785.0,0,stall
235785.0,235786.0,0,active
235786.0,235788.0,0,stall
235788.0,235790.0,0,active
235790.0,235791.0,0,idle
235791.0,235792.0,0,stall
235792.0,235799.0,0,active
235799.0,235801.0,0,stall
235801.0,235804.0,0,active
235804.0,235806.0,0,stall
235806.0,235807.0,0,active
235807.0,235809.0,0,stall
235809.0,235811.0,0,active
235811.0,235812.0,0,idle
235812.0,235813.0,0,stall
235813.0,235820.0,0,active
235820.0,235822.0,0,stall
235822.0,235825.0,0,active
235825.0,235827.0,0,stall
235827.0,235828.0,0,active
235828.0,235830.0,0,stall
235830.0,235832.0,0,active
235832.0,235833.0,0,idle
235833.0,235834.0,0,stall
235834.0,235841.0,0,active
235841.0,235843.0,0,stall
235843.0,235846.0,0,active
235846.0,235848.0,0,stall
235848.0,235849.0,0,active
235849.0,235851.0,0,stall
235851.0,235853.0,0,active
235853.0,235854.0,0,idle
235854.0,235855.0,0,stall
235855.0,235862.0,0,active
235862.0,235864.0,0,stall
235864.0,235867.0,0,active
235867.0,235869.0,0,stall
235869.0,235870.0,0,active
235870.0,235872.0,0,stall
235872.0,235874.0,0,active
235874.0,235875.0,0,idle
235875.0,235876.0,0,stall
235876.0,235883.0,0,active
235883.0,235885.0,0,stall
235885.0,235888.0,0,active
235888.0,235890.0,0,stall
235890.0,235891.0,0,active
235891.0,235893.0,0,stall
235893.0,235895.0,0,active
235895.0,235896.0,0,idle
235896.0,235897.0,0,stall
235897.0,235904.0,0,active
235904.0,235906.0,0,stall
235906.0,235909.0,0,active
235909.0,235911.0,0,stall
235911.0,235912.0,0,active
235912.0,235914.0,0,stall
235914.0,235916.0,0,active
235916.0,235917.0,0,idle
235917.0,235918.0,0,stall
235918.0,235925.0,0,active
235925.0,235927.0,0,stall
235927.0,235930.0,0,active
235930.0,235932.0,0,stall
235932.0,235933.0,0,active
235933.0,235935.0,0,stall
235935.0,235937.0,0,active
235937.0,235938.0,0,idle
235938.0,235939.0,0,stall
235939.0,235946.0,0,active
235946.0,235948.0,0,stall
235948.0,235951.0,0,active
235951.0,235953.0,0,stall
235953.0,235954.0,0,active
235954.0,235956.0,0,stall
235956.0,235958.0,0,active
235958.0,235959.0,0,idle
235959.0,235960.0,0,stall
235960.0,235967.0,0,active
235967.0,235969.0,0,stall
235969.0,235972.0,0,active
235972.0,235974.0,0,stall
235974.0,235975.0,0,active
235975.0,235977.0,0,stall
235977.0,235979.0,0,active
235979.0,235980.0,0,idle
235980.0,235981.0,0,stall
235981.0,235988.0,0,active
235988.0,235990.0,0,stall
235990.0,235993.0,0,active
235993.0,235995.0,0,stall
235995.0,235996.0,0,active
235996.0,235998.0,0,stall
235998.0,236000.0,0,active
236000.0,236001.0,0,idle
236001.0,236002.0,0,stall
236002.0,236009.0,0,active
236009.0,236011.0,0,stall
236011.0,236014.0,0,active
236014.0,236016.0,0,stall
236016.0,236017.0,0,active
236017.0,236019.0,0,stall
236019.0,236021.0,0,active
236021.0,236022.0,0,idle
236022.0,236023.0,0,stall
236023.0,236030.0,0,active
236030.0,236032.0,0,stall
236032.0,236035.0,0,active
236035.0,236037.0,0,stall
236037.0,236038.0,0,active
236038.0,236040.0,0,stall
236040.0,236042.0,0,active
236042.0,236043.0,0,idle
236043.0,236044.0,0,stall
236044.0,236051.0,0,active
236051.0,236053.0,0,stall
236053.0,236056.0,0,active
236056.0,236058.0,0,stall
236058.0,236059.0,0,active
236059.0,236061.0,0,stall
236061.0,236063.0,0,active
236063.0,236064.0,0,idle
236064.0,236065.0,0,stall
236065.0,236072.0,0,active
236072.0,236074.0,0,stall
236074.0,236077.0,0,active
236077.0,236079.0,0,stall
236079.0,236080.0,0,active
236080.0,236082.0,0,stall
236082.0,236084.0,0,active
236084.0,236085.0,0,idle
236085.0,236086.0,0,stall
236086.0,236093.0,0,active
236093.0,236095.0,0,stall
236095.0,236098.0,0,active
236098.0,236100.0,0,stall
236100.0,236101.0,0,active
236101.0,236103.0,0,stall
236103.0,236105.0,0,active
236105.0,236106.0,0,idle
236106.0,236107.0,0,stall
236107.0,236114.0,0,active
236114.0,236116.0,0,stall
236116.0,236119.0,0,active
236119.0,236121.0,0,stall
236121.0,236122.0,0,active
236122.0,236124.0,0,stall
236124.0,236126.0,0,active
236126.0,236127.0,0,idle
236127.0,236128.0,0,stall
236128.0,236135.0,0,active
236135.0,236137.0,0,stall
236137.0,236140.0,0,active
236140.0,236142.0,0,stall
236142.0,236143.0,0,active
236143.0,236145.0,0,stall
236145.0,236147.0,0,active
236147.0,236148.0,0,idle
236148.0,236149.0,0,stall
236149.0,236156.0,0,active
236156.0,236158.0,0,stall
236158.0,236161.0,0,active
236161.0,236163.0,0,stall
236163.0,236164.0,0,active
236164.0,236166.0,0,stall
236166.0,236168.0,0,active
236168.0,236169.0,0,idle
236169.0,236170.0,0,stall
236170.0,236177.0,0,active
236177.0,236179.0,0,stall
236179.0,236182.0,0,active
236182.0,236184.0,0,stall
236184.0,236185.0,0,active
236185.0,236187.0,0,stall
236187.0,236189.0,0,active
236189.0,236190.0,0,idle
236190.0,236191.0,0,stall
236191.0,236198.0,0,active
236198.0,236200.0,0,stall
236200.0,236203.0,0,active
236203.0,236205.0,0,stall
236205.0,236206.0,0,active
236206.0,236208.0,0,stall
236208.0,236210.0,0,active
236210.0,236211.0,0,idle
236211.0,236212.0,0,stall
236212.0,236219.0,0,active
236219.0,236221.0,0,stall
236221.0,236224.0,0,active
236224.0,236226.0,0,stall
236226.0,236227.0,0,active
236227.0,236229.0,0,stall
236229.0,236231.0,0,active
236231.0,236232.0,0,idle
236232.0,236233.0,0,stall
236233.0,236240.0,0,active
236240.0,236242.0,0,stall
236242.0,236245.0,0,active
236245.0,236247.0,0,stall
236247.0,236248.0,0,active
236248.0,236250.0,0,stall
236250.0,236252.0,0,active
236252.0,236253.0,0,idle
236253.0,236254.0,0,stall
236254.0,236261.0,0,active
236261.0,236263.0,0,stall
236263.0,236266.0,0,active
236266.0,236268.0,0,stall
236268.0,236269.0,0,active
236269.0,236271.0,0,stall
236271.0,236273.0,0,active
236273.0,236274.0,0,idle
236274.0,236275.0,0,stall
236275.0,236282.0,0,active
236282.0,236284.0,0,stall
236284.0,236287.0,0,active
236287.0,236289.0,0,stall
236289.0,236290.0,0,active
236290.0,236292.0,0,stall
236292.0,236294.0,0,active
236294.0,236295.0,0,idle
236295.0,236296.0,0,stall
236296.0,236303.0,0,active
236303.0,236305.0,0,stall
236305.0,236308.0,0,active
236308.0,236310.0,0,stall
236310.0,236311.0,0,active
236311.0,236313.0,0,stall
236313.0,236315.0,0,active
236315.0,236316.0,0,idle
236316.0,236317.0,0,stall
236317.0,236324.0,0,active
236324.0,236326.0,0,stall
236326.0,236329.0,0,active
236329.0,236331.0,0,stall
236331.0,236332.0,0,active
236332.0,236334.0,0,stall
236334.0,236336.0,0,active
236336.0,236337.0,0,idle
236337.0,236338.0,0,stall
236338.0,236345.0,0,active
236345.0,236347.0,0,stall
236347.0,236350.0,0,active
236350.0,236352.0,0,stall
236352.0,236353.0,0,active
236353.0,236355.0,0,stall
236355.0,236357.0,0,active
236357.0,236358.0,0,idle
236358.0,236359.0,0,stall
236359.0,236366.0,0,active
236366.0,236368.0,0,stall
236368.0,236371.0,0,active
236371.0,236373.0,0,stall
236373.0,236374.0,0,active
236374.0,236376.0,0,stall
236376.0,236378.0,0,active
236378.0,236379.0,0,idle
236379.0,236380.0,0,stall
236380.0,236387.0,0,active
236387.0,236389.0,0,stall
236389.0,236392.0,0,active
236392.0,236394.0,0,stall
236394.0,236395.0,0,active
236395.0,236397.0,0,stall
236397.0,236399.0,0,active
236399.0,236400.0,0,idle
236400.0,236401.0,0,stall
236401.0,236408.0,0,active
236408.0,236410.0,0,stall
236410.0,236413.0,0,active
236413.0,236415.0,0,stall
236415.0,236416.0,0,active
236416.0,236418.0,0,stall
236418.0,236420.0,0,active
236420.0,236421.0,0,idle
236421.0,236422.0,0,stall
236422.0,236429.0,0,active
236429.0,236431.0,0,stall
236431.0,236434.0,0,active
236434.0,236436.0,0,stall
236436.0,236437.0,0,active
236437.0,236439.0,0,stall
236439.0,236441.0,0,active
236441.0,236442.0,0,idle
236442.0,236443.0,0,stall
236443.0,236450.0,0,active
236450.0,236452.0,0,stall
236452.0,236455.0,0,active
236455.0,236457.0,0,stall
236457.0,236458.0,0,active
236458.0,236460.0,0,stall
236460.0,236462.0,0,active
236462.0,236463.0,0,idle
236463.0,236464.0,0,stall
236464.0,236471.0,0,active
236471.0,236473.0,0,stall
236473.0,236476.0,0,active
236476.0,236478.0,0,stall
236478.0,236479.0,0,active
236479.0,236481.0,0,stall
236481.0,236483.0,0,active
236483.0,236484.0,0,idle
236484.0,236485.0,0,stall
236485.0,236492.0,0,active
236492.0,236494.0,0,stall
236494.0,236497.0,0,active
236497.0,236499.0,0,stall
236499.0,236500.0,0,active
236500.0,236502.0,0,stall
236502.0,236504.0,0,active
236504.0,236505.0,0,idle
236505.0,236506.0,0,stall
236506.0,236513.0,0,active
236513.0,236515.0,0,stall
236515.0,236518.0,0,active
236518.0,236520.0,0,stall
236520.0,236521.0,0,active
236521.0,236523.0,0,stall
236523.0,236525.0,0,active
